
     Marital status Application mode  Application order  Course Daytime/evening attendance\t  Previous qualification  Previous qualification (grade) Nationality Mother's qualification Father's qualification Mother's occupation Father's occupation  Admission grade  Displaced  Educational special needs  Debtor  Tuition fees up to date  Gender  Scholarship holder  Age at enrollment International  Curricular units 1st sem (credited)  Curricular units 1st sem (enrolled)  Curricular units 1st sem (evaluations)  Curricular units 1st sem (approved)  Curricular units 1st sem (grade)  Curricular units 1st sem (without evaluations)  Curricular units 2nd sem (credited)  Curricular units 2nd sem (enrolled)  Curricular units 2nd sem (evaluations)  Curricular units 2nd sem (approved)  Curricular units 2nd sem (grade)  Curricular units 2nd sem (without evaluations)  Unemployment rate  Inflation rate   GDP   Target 
4141     Married                7             1           9070             Daytime                       3                         133.1               Pakistani                  3                      5             Engineer              Lawyer          120.0           1                  0                 0               1               Male           0                 32                No                       0                                    3                                      3                                     2                               16.000000                                    0                                         0                                    3                                      3                                     1                               16.000000                                    0                               7.6               2.6       0.32   Dropout
4211     Married           Online             1           9238             Daytime                       1                         150.0               Pakistani           Graduate               Graduate               Docter                Navy          142.7           1                  0                 0               1               Male           1                 18                No                       0                                    6                                      6                                     6                               14.666667                                    0                                         0                                    6                                      6                                     6                               15.166667                                    0                               9.4              -0.8      -3.12  Graduate
4214     Married           Online             2           9500             Daytime                       1                         140.0               Pakistani           Graduate               Graduate               Docter                   6          124.3           1                  0                 0               1               Male           1                 19                No                       0                                    7                                      9                                     7                               13.312500                                    0                                         0                                    8                                      8                                     8                               15.637500                                    0                              13.9              -0.3       0.79  Graduate
4221     Married           Online             1           9238             Daytime                       1                         168.0               Pakistani           Graduate               Graduate            Home wife        Bussinessman          149.5           0                  0                 0               1               Male           0                 18                No                       0                                    6                                     10                                     6                               17.000000                                    0                                         0                                    6                                     11                                     6                               16.000000                                    0                              12.4               0.5       1.79  Graduate
4271     Married           Hybrid             4           9119             Daytime                       1                         138.0               Pakistani           Graduate          Undergraduate              Teacher                Navy          127.5           1                  0                 0               1             Female           0                 19                No                       0                                    5                                      6                                     5                               14.600000                                    0                                         0                                    5                                      5                                     5                               15.200000                                    0                               8.9               1.4       3.51   Dropout
4278     Married           Online             3           9773             Daytime                       1                         123.0               Pakistani           Graduate               Graduate                    4                   7          125.1           1                  0                 1               1             Female           1                 18                No                       0                                    6                                      6                                     6                               14.333333                                    0                                         0                                    6                                      6                                     6                               15.333333                                    0                              11.1               0.6       2.02  Graduate
4336     Married           Online             2           9773             Daytime                       1                         129.0               Pakistani           Graduate               Graduate            Home wife                   7          117.1           1                  0                 0               1               Male           0                 20                No                       0                                    6                                     12                                     1                               17.000000                                    0                                         0                                    6                                     12                                     1                               17.000000                                    0                               9.4              -0.8      -3.12  Enrolled
4383     Married        In-Person             2           8014             Evening                       1                         141.0               Pakistani           Graduate               Graduate            Home wife        Bussinessman          150.5           0                  0                 0               1               Male           0                 29                No                       0                                    6                                      7                                     6                               13.166667                                    0                                         0                                    6                                      8                                     6                               15.625000                                    0                              12.4               0.5       1.79  Graduate
Total Students: 4424
Target
Graduate    2209
Dropout     1421
Enrolled     794
Name: count, dtype: int64
